text,favourite_count,retweet_count,created_at,polarity,Expression
"RT @RioSlade: Daily COVID-19 infections up more than 300 percent from Labor Day last year 
 https://t.co/jM9OsFnhJF",0,54,2021-09-06 23:49:43,0.16666666666666666,Positive
"RT @cbcnewsbc: Northern Health said six patients and one staff member have tested positive for COVID-19 at Jubilee Lodge in Prince George,…",0,2,2021-09-06 23:49:43,0.22727272727272727,Positive
RT @Phil_Lewis_: Arkansas jail inmates say they were unknowingly given unproven COVID-19 treatment ivermectin: 'They were running experimen…,0,172,2021-09-06 23:49:42,-0.1,Negative
"The COVID-19 death toll in Grenada continues to rise. 

In a statement, the Ministry of Health says seven COVID deaths were recorded in a single day increasing the country's total from five to 12.  

The deceased, all of whom had comorbidities, were

https://t.co/DgoxrbutEd https://t.co/1bPi2XcAog",0,0,2021-09-06 23:49:42,-0.03571428571428571,Negative
"RT @B_resnick: I'm pretty sure everyone could benefit from learning a few skills from cognitive behavioral therapy.

Here's a piece of it t…",0,72,2021-09-06 23:49:42,0.18333333333333335,Positive
"Griffin-Spalding County School System is going to virtual learning after a third transportation employee dies in two weeks.

Griffin High has been in virtual learning since Wednesday. #gapol

@FOX5Atlanta first reported @GriffinSpalding COVID-19 issues. https://t.co/knZNKNxKnL https://t.co/lFxZetH3MK",2,2,2021-09-06 23:49:41,0.1366666666666667,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:49:40,0.0909090909090909,Positive
"RT @dearapriI: IF YOU TEST POSITIVE AFTER A SHOW

IPHONE:
go to settings
click “exposure notifications”
click“share a covid-19 diagnosis”…",0,210,2021-09-06 23:49:40,0.22727272727272727,Positive
"@thehill Need to make Covid 19 more adaptable to artificial immunity, like the flu. You know, to protect demand for the existence of the NIH and Vaccine companies. Let's not even think about therapeutics, yet.",0,0,2021-09-06 23:49:40,-0.04999999999999999,Negative
"RT @GovAndyBeshear: Since March 6, 2020, I have made it a priority to provide Kentuckians the most up-to-date and accurate information in o…",0,81,2021-09-06 23:49:40,0.45000000000000007,Positive
"RT @drsimonegold: Popular American comedian, podcaster, and UFC commentator @joerogan announces he has COVID-19, credits ivermectin, monocl…",0,2541,2021-09-06 23:49:40,0.3,Positive
"RT @WesternCapeGov: ✔️ COVID-19 vaccines are safe and effective. Here's what you need to know.👇

▶️ For more vaccine resources, go to https…",0,6,2021-09-06 23:49:39,0.5333333333333333,Positive
RT @DelthiaRicks: Ohio judge reverses a court order that would have forced a hospital to give a Covid patient ivermectin. Siding w/ the hos…,0,103,2021-09-06 23:49:38,-0.30000000000000004,Negative
"251 medical journals warned world leaders not to wait until COVID-19 is over to address the climate crisis, calling it the 'greatest threat to global public health' #SmartNews  https://t.co/8qkROOmVqy",0,0,2021-09-06 23:49:38,0.25,Positive
"RT @EvelynNFarkas: . ⁦@MaxBoot⁩ reminds: Trump’s mishandling of covid-19 may have caused 160,000 unnecessary deaths — more than the number…",0,37,2021-09-06 23:49:38,0.04999999999999999,Positive
"The song says that the old gray mare she ain't what she uses to be"" 
you gotta wonder if the inmates in Arkansas feel the same way right about now! ""Absolute lunacy""

Arkansas Inmates Say They Were Given Ivermectin For COVID-19 Without Their Consent
https://t.co/eBs8HTpXo4",0,1,2021-09-06 23:49:37,0.16428571428571426,Positive
"@radionz ""Tens of thousands of New Zealanders have been congregating online, sharing misinformation and conspiracy theories about Covid-19""

""Businesses will not be punished if people do not sign in""",4,0,2021-09-06 23:49:37,0.13636363636363635,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:49:37,0.0909090909090909,Positive
If we have a $3 a bottle cure and preventer of Covid-19 it means we can go back to NORMAL,10,1,2021-09-06 23:49:37,0.075,Positive
RT @PhilippineStar: Vice President Leni Robredo on Monday said that President Rodrigo Duterte was more focused on politics than managing th…,0,19,2021-09-06 23:49:37,0.5,Positive
RT @Laurie_Garrett: When @SenRandPaul said it was better to catch #COVID19 than get #vaccinated I knew that flew in the face of all evidenc…,0,769,2021-09-06 23:49:37,0.5,Positive
We need to learn live with COVID-19.. https://t.co/SeNaTiKKe8,0,0,2021-09-06 23:49:36,0.13636363636363635,Positive
RT @amethystarlight: Could media please not report 6307 as the number of Iowans lost to COVID-19 when we have more timely data from @CDCgov…,0,13,2021-09-06 23:49:36,0.5,Positive
New Zealand 'very close' to deal for more COVID-19 vaccines https://t.co/EeZA6CDLgk https://t.co/MfM7G8Y0aA,5,1,2021-09-06 23:49:35,0.2787878787878788,Positive
"RT @seattletimes: Since being discovered in Colombia in January, the mu variant of COVID-19 has spread to nearly four dozen countries and h…",0,8,2021-09-06 23:49:34,0.1,Positive
"RT @WPLGLocal10: Florida reports 1,064 more COVID-19 deaths and 46,105 cases https://t.co/LTbkzo2grn",0,28,2021-09-06 23:49:31,0.5,Positive
@Florida @FOX13News  @MiamiHerald @MiamiDadeBCC @FloridaUnited @ndn @dbnewsjournal @FortLauder_Buzz @PalmBeachesFL @mysuncoast @StPeteFL @MyClearwater @KeyWest @Jacksonville @FightForFlorida *The Death Surge In Florida Is Crazy Bad! Get COVID-19  Vaccinated. https://t.co/A2MPDNhU7I,1,1,2021-09-06 23:49:31,-0.7374999999999998,Negative
"RT @DrDemography: A guard at a Melbourne immigration detention facility has tested positive for COVID-19, with detainees fearing they are n…",0,3,2021-09-06 23:49:31,0.22727272727272727,Positive
RT @JCBua: This is Literally the Most Breathtaking Article I’ve Ever Read About The Ravages Of COVID. Please Read &amp; Share! 😷💉 #GetVaxxed  h…,0,795,2021-09-06 23:49:30,0.75,Positive
"RT @kylegriffin1: Texas schools have amassed more than 50,000 confirmed COVID cases in students in just a couple of weeks. More than a doze…",0,3837,2021-09-06 23:49:30,0.4666666666666666,Positive
RT @davidcharns: New data from the Southern Nevada Health District shows COVID-19 deaths among the unvaccinated are happening 70 times more…,0,74,2021-09-06 23:49:28,0.06818181818181818,Positive
"@EFFSouthAfrica @RamaboduObakeng Salary works are the best and more preferable for sure.
But been my own boss is what makes me more happy 👍,COVID-19 makes me loose my job and started trading 
Thanks for the mentorship of @Josebrownie1 I earn more than monthly salary on weekly trade,
Start trading with him☝️",0,0,2021-09-06 23:49:27,0.5025641025641026,Positive
"@EFF_FS @RamaboduObakeng Salary works are the best and more preferable for sure.
But been my own boss is what makes me more happy 👍,COVID-19 makes me loose my job and started trading 
Thanks for the mentorship of @Josebrownie1 I earn more than monthly salary on weekly trade,
Start trading with him☝️",0,0,2021-09-06 23:49:27,0.5025641025641026,Positive
"RT @ChuckCallesto: BREAKING REPORT:  Dallas Cowboys' Pro Bowler Zack Martin who's FULLY VACCINATED Tests positive for COVID-19, will miss h…",0,1114,2021-09-06 23:49:27,0.22727272727272727,Positive
"Covid-19: Relief for some at new level 2, but dismay at tougher rules. I reckon its better than 2000 new cases a day like Sydney has...... https://t.co/ECd8uuGr50",1,0,2021-09-06 23:49:26,0.25757575757575757,Positive
"@EFFSouthAfrica @RamaboduObakeng @Julius_S_Malema Salary works are the best and more preferable for sure.
But been my own boss is what makes me more happy 👍,COVID-19 makes me loose my job and started trading 
Thanks for the mentorship of @Josebrownie1 I earn more than monthly salary on weekly trade,
Start trading with him☝️",0,0,2021-09-06 23:49:25,0.5025641025641026,Positive
Victoria records 246 new cases of COVID-19 https://t.co/rwDhWq1hPS,0,0,2021-09-06 23:49:25,0.13636363636363635,Positive
Victoria records 246 new cases of COVID-19 😷 🦠 https://t.co/ex4amx4f4x,0,0,2021-09-06 23:49:24,0.13636363636363635,Positive
"RT @jaevionn: Good news!!! 575,103 doses of the covid-19 vaccine administered in #Jamaica

Let's continue to do all we can to #VaccinateJa…",0,88,2021-09-06 23:49:23,1.0,Positive
"https://t.co/AJWRnWjh8p
They're saying more precise tracking.  How far it 
goes i've no idea. https://t.co/sYVKhP3M5I",0,0,2021-09-06 23:49:22,0.3333333333333333,Positive
"RT @TIME: NEW: TIME investigates hundreds of claims that the right-wing group ""America's Frontline Doctors"" is running a telemedicine schem…",0,482,2021-09-06 23:49:22,0.13636363636363635,Positive
"RT @VicGovDH: Money is available if you are worried about losing pay while you wait for a test result, or if you have to isolate. See more…",0,14,2021-09-06 23:49:21,0.4,Positive
RT @therealzanetta: Arkansas jail inmates say they were unknowingly given unproven COVID-19 treatment ivermectin: 'They were running experi…,0,1305,2021-09-06 23:49:19,-0.1,Negative
"RT @PaulHinmanWIPA: Trying to bribe Albertans to take Covid-19 vaccines is unethical and wrong.

Jason Kenney needs to apologize and end th…",0,109,2021-09-06 23:49:18,-0.5,Negative
RT @kprather88: Most docs wear N95s when seeing potential COVID patients and remove them after they leave room. The virus hovers in rooms f…,0,2900,2021-09-06 23:49:17,0.25,Positive
"“The most marked change came among independents, 50% of whom approved of his work in late June to early July compared to 38% who did not. Of those polled Aug. 21-30, however, just 40% said he was doing a satisfactory job. 51% frowned upon his service.”

https://t.co/m19sgTkcVb https://t.co/S8TLcYpsDO",10,3,2021-09-06 23:49:16,0.1,Positive
"Georgia Bulldog Football at 'Highest Spike' of Positive COVID-19 Cases, per Coach Kirby Smart
https://t.co/ude6OptUXG",5,2,2021-09-06 23:49:15,0.22077922077922077,Positive
RT @rglenner: We knew school closures from Covid-19 would lead to learning loss. Now we are getting the data. This large study from @Pratha…,0,94,2021-09-06 23:49:14,0.21428571428571427,Positive
"RT @EricTopol: Pediatric covid hospitalizations by state fully vaccination per cent, past 30 days
https://t.co/Ipfk1j6mCS by @Jamie_Ducharm…",0,968,2021-09-06 23:49:14,-0.25,Negative
"RT @RenardSports: I'm told Oakdale vs. Ville Platte game has been canceled due to COVID-19 within the the Bulldog program.

Oakdale will ge…",0,7,2021-09-06 23:49:14,-0.2625,Negative
"RT @KCMOHealthDept: Is it COVID-19 or is it allergies? 

#COVID19 and seasonal allergies share many symptoms, but there are some key differ…",0,15,2021-09-06 23:49:12,0.25,Positive
As someone who nearly died of pneumonia when I was 12 I cannot stress this enough to get the vaccine. All those folks who think COVID-19 is a joke won't be laughing when they have 104F fevers and are throwing up water like I was in 2006. I'd rather have a cold than pneumonia! https://t.co/TROFYrck69,0,1,2021-09-06 23:49:12,-0.21666666666666667,Negative
"RT @JarrodGilbertNZ: The contagion of crazy. This is the problem of our time.
https://t.co/sIyC8wjLOn",0,33,2021-09-06 23:49:11,-0.6,Negative
"She and her husband thought Covid-19 was a 'political game,' now he's dead

https://t.co/lDuNYqmNUG Life is no game, get vaccinated now if you don't want to play dead. #VaccinationCovid",1,1,2021-09-06 23:49:11,-0.12000000000000002,Negative
"RT @ABC: Black, Hispanic students disproportionately face challenges as schools reopen amid COVID-19. https://t.co/nuKkjkHB4E",0,40,2021-09-06 23:49:10,-0.16666666666666666,Negative
RT @therealzanetta: Arkansas jail inmates say they were unknowingly given unproven COVID-19 treatment ivermectin: 'They were running experi…,0,1305,2021-09-06 23:49:09,-0.1,Negative
"RT @jaevionn: Good news!!! 575,103 doses of the covid-19 vaccine administered in #Jamaica

Let's continue to do all we can to #VaccinateJa…",0,88,2021-09-06 23:49:09,1.0,Positive
Quick question:Do you have to have the COVID-19 vaccination to go to Jamaica 🤔🤔🤔🤔🙏🏾,0,0,2021-09-06 23:49:08,0.3333333333333333,Positive
Daily Covid Deaths per 1K Population by County For LA   2021-09-03:  Covid visualizations give insight into covid-19 thanks to our data scientists and USAFacts #covidvislualizations #coviddata #smcanalytics #covid19 #coronavirus #covid_19 https://t.co/skKtVH2slI,0,0,2021-09-06 23:49:07,0.1,Positive
"RT @PlatoPox: Who's vaccinated?

• Donald Trump and every other living US president
• All 50 Governors
• Nearly 100% of US Congress
• 96% o…",0,29,2021-09-06 23:49:07,-0.012499999999999997,Negative
"I was Treated Successfully for COVID-19 by the Most Radical of Treatments | by Don Feazelle | ILLUMINATION | Feb, 2021 | Medium - via @pensignal  https://t.co/KUEm51qKsu #Fiction #Gothic #FrontlineWorker #Covid19 #Pandemic",0,0,2021-09-06 23:49:06,0.625,Positive
"RT @bradystonex: NEW: Texas A&amp;M has 1,200 confirmed cases of COVID-19 as of last Friday and tested over 30,000 campus members in August. Th…",0,43,2021-09-06 23:49:06,0.1787878787878788,Positive
RT @thehill: Daily COVID-19 infections up more than 300 percent from Labor Day last year https://t.co/nAZ834GAZz https://t.co/C4mhIZnpDK,0,36,2021-09-06 23:49:05,0.16666666666666666,Positive
Study reveals Pfizer/BioNTech and Oxford/AstraZeneca COVID-19 vaccine efficacy and immune response in clinically vulnerable individuals https://t.co/XYkfDh9RFq,0,0,2021-09-06 23:49:05,-0.5,Negative
"RT @NYDailyNews: The mu COVID-19 variant has been found in 49 states. 

Health officials believe mu is even more transmissible that the del…",0,634,2021-09-06 23:49:03,0.5,Positive
Descriptive Norms and Prototypes Predict COVID-19 Prevention Cognitions and Behaviors in the United States: Applying the Prototype Willingness Model to Pandemic Mitigation: CONCLUSIONS: Greater descriptive norms and favorable prototypes for prevention… https://t.co/8qJiLKHSkx,0,0,2021-09-06 23:49:03,0.5,Positive
There's a new Covid Variant out there to replace Covid-19 and the Delta Variant. Im tired of Planet earth. Where's Pluto when you need her https://t.co/GZEhJeZldw,2,2,2021-09-06 23:49:02,-0.13181818181818183,Negative
